latencia [ms]
16
12
7
15
10
2
16
7
33
4
2
22
3
6
21
13
4
2
11
7
19
11
24
3
28
0
11
3
30
2
29
26
7
12
23
14
26
13
10
1
24
8
31
27
11
27
2
23
23
6
6
25
1
25
26
17
0
28
9
12
19
16
28
13
14
24
8
10
4
6
19
4
2
29
23
6
25
24
11
11
13
11
28
20
19
8
10
3
6
20
12
31
3
5
8
15
4
6
8
11
19
22
13
0
13
9
11
27
2
14
21
25
8
9
8
20
23
23
8
33
25
4
10
10
19
28
13
1
3
10
25
27
7
30
32
17
26
15
12
8
24
10
29
9
18
21
7
1
5
10
1
28
13
7
12
8
20
1
7
9
3
2
9
5
28
23
9
24
1
10
24
34
10
25
8
10
26
9
29
5
4
10
24
2
20
6
30
9
23
3
7
28
2
25
29
18
3
19
15
6
16
14
27
15
9
4
9
2
24
8
29
12
10
23
2
22
15
17
31
22
1
9
2
21
9
25
10
5
0
27
2
29
7
0
23
5
2
20
8
12
20
19
7
19
24
31
8
21
0
7
27
7
1
27
28
1
1
25
15
30
15
30
4
11
3
8
1
5
4
10
25
31
9
0
24
0
12
26
12
6
17
18
6
5
20
32
6
2
25
15
22
14
18
0
2
2
10
29
18
35
33
32
9
5
6
21
15
8
32
17
9
2
20
30
3
9
25
18
8
18
20
29
9
19
7
29
18
17
7
2
25
31
17
26
29
9
24
7
12
2
26
20
33
3
26
26
14
21
27
3
8
26
5
22
27
5
28
26
5
27
18
15
32
2
25
11
18
26
33
20
26
27
6
23
7
1
10
12
6
27
21
21
12
3
1
23
17
11
0
26
27
27
9
4
11
6
4
6
10
36
24
26
1
4
7
0
14
12
25
3
18
10
17
4
10
9
4
9
19
4
25
15
2
21
25
2
30
0
1
4
4
2
8
26
12
6
28
6
8
33
19
3
25
30
24
25
16
24
2
6
12
10
1
5
30
1
13
17
10
31
26
26
0
10
6
20
19
22
33
2
26
33
13
25
26
2
7
6
11
1
25
14
30
17
17
2
13
26
0
2
8
1
15
12
29
11
32
1
12
14
12
16
6
18
29
28
10
21
27
3
29
9
17
3
27
10
5
14
21
2
21
10
27
3
9
28
8
19
11
7
3
30
16
11
32
16
7
35
13
25
18
6
27
11
10
38
21
21
7
11
6
7
11
8
33
5
27
20
22
33
22
27
2
9
6
0
4
24
33
10
13
31
6
6
26
17
28
10
0
28
26
25
8
22
22
2
6
6
25
2
27
25
14
0
12
13
12
7
18
1
12
32
30
11
30
31
21
25
31
4
3
35
5
13
31
10
10
25
6
6
22
6
2
17
7
0
16
25
0
26
25
24
8
2
3
6
23
22
10
30
5
8
0
6
25
28
1
5
26
19
9
10
12
35
24
10
10
29
19
3
20
14
0
26
22
22
23
2
1
26
6
23
3
8
5
1
27
18
18
7
13
17
0
5
25
15
17
2
10
20
7
36
9
3
26
7
4
28
19
32
18
6
13
18
16
26
12
0
26
7
30
29
9
24
2
5
14
27
8
11
24
8
1
14
4
6
15
31
11
2
2
6
20
4
26
3
2
29
10
2
19
30
2
22
6
1
11
7
31
11
2
27
11
15
29
2
2
1
12
11
22
6
16
4
23
23
3
10
26
29
13
28
15
28
0
10
5
11
24
4
14
2
8
3
19
5
14
26
33
5
11
29
9
4
1
37
5
26
10
16
24
28
6
30
17
26
17
28
26
20
10
22
24
2
26
5
25
12
11
32
0
2
28
2
19
2
24
4
15
23
6
24
19
2
3
19
25
30
8
0
0
20
6
15
8
9
1
24
4
11
27
13
16
24
28
5
19
21
10
28
24
23
25
15
8
23
21
28
30
18
2
25
14
0
27
2
18
36
14
27
7
20
1
21
15
2
13
5
27
5
15
2
16
2
29
6
2
2
8
17
0
34
20
29
22
27
6
10
27
12
26
29
16
26
5
10
27
20
17
11
7
21
32
7
21
7
15
25
25
8
11
18
24
28
0
11
35
4
13
4
22
3
8
22
7
21
17
3
27
8
26
22
16
1
22
6
9
23
16
2
6
23
31
0
5
28
18
16
2
8
9
3
7
0
27
8
32
5
3
6
0
33
5
3
9
29
16
26
2
3
6
29
23
20
28
18
2
26
19
26
27
5
1
15
20
29
8
18
2
19
5
29
12
4
7
12
9
26
10
1
22
2
32
12
4
24
23
27
13
6
11
27
17
1
2
4
25
19
8
9
7
3
31
9
16
26
16
0
13
11
25
30
3
25
31
15
1
2
19
28
20
13
25
22
25
19
11
3
23
7
26
1
6
23
27
15
10
18
14
9
21
22
9
2
15
5
19
6
8
6
5
33
14
27
26
6
1
1
8
4
25
40
7
12
8
26
24
27
8
16
2
11
22
27
23
20
3
24
11
25
34
16
1
18
10
26
12
17
30
16
7
25
14
20
8
15
5
4
32
0
19
36
13
2
11
26
9
21
18
21
32
26
19
27
5
10
29
1
25
19
21
20
8
11
4
10
20
30
19
11
7
31
9
0
31
9
1
28
13
31
1
2
0
16
21
27
11
18
34
4
3
24
19
34
26
9
3
17
20
31
20
26
36
13
9
8
9
3
2
26
14
24
14
23
2
22
3
5
12
5
28
5
23
30
22
22
11
1
24
2
28
32
14
33
26
3
5
22
14
4
24
29
4
11
11
9
10
26
25
18
11
26
10
26
24
11
8
21
17
32
24
4
30
9
3
28
14
31
28
32
8
29
9
24
31
7
13
0
16
28
24
20
10
8
33
16
12
6
36
10
5
11
14
32
7
8
11
14
10
30
0
24
32
1
18
6
21
23
33
4
26
26
27
2
28
17
8
8
9
31
28
4
28
20
17
2
14
16
27
7
0
25
31
6
1
7
1
18
10
2
17
2
7
16
11
28
24
5
9
12
2
3
10
31
29
6
26
27
13
11
1
27
2
14
12
27
24
1
33
17
24
31
4
26
8
15
8
24
16
2
20
19
11
3
23
0
17
3
1
3
7
9
20
9
0
1
30
9
16
7
25
6
24
5
24
2
28
8
1
14
26
23
20
2
29
8
7
4
20
30
5
24
20
13
1
3
13
25
2
6
30
26
14
26
28
17
29
26
13
4
9
30
0
14
26
27
13
29
2
24
4
4
7
8
25
10
27
38
7
1
20
15
3
19
10
2
1
25
27
9
24
2
10
27
0
2
23
21
21
4
24
26
31
4
16
26
21
1
34
18
10
20
13
31
24
6
27
22
19
4
1
9
31
9
10
27
18
1
8
3
5
3
13
2
16
11
8
32
9
7
0
25
10
18
17
31
