latencia [ms]
18
1
53
20
20
12
4
22
7
16
15
19
21
18
21
20
19
2
5
7
21
26
19
18
16
23
2
10
20
19
9
5
7
26
20
16
11
20
16
18
19
19
1
19
21
12
23
3
12
26
18
12
12
18
13
5
13
52
19
11
9
18
25
4
3
24
3
18
18
10
15
23
15
20
22
1
25
22
18
10
22
18
7
8
21
16
11
13
18
6
24
20
21
25
20
10
14
21
11
34
1
23
16
1
10
19
24
10
11
19
15
23
13
18
24
20
23
7
21
23
17
34
23
23
3
18
7
15
11
22
2
19
4
21
22
25
21
11
9
10
20
19
17
20
19
15
1
14
1
15
21
2
19
22
19
19
24
19
18
14
21
26
20
24
20
17
19
6
13
34
2
7
13
6
19
1
7
15
1
22
22
24
19
48
19
5
18
21
3
17
17
11
25
3
5
5
6
19
21
15
9
19
12
1
22
4
21
23
54
22
23
11
8
19
3
15
21
17
20
22
23
5
23
4
15
20
21
9
2
17
2
17
16
3
25
22
11
19
17
25
6
6
18
5
1
19
13
25
1
8
16
54
6
20
23
2
20
19
2
5
7
11
19
11
22
15
24
22
9
22
19
16
20
25
5
23
18
2
20
18
20
49
2
15
19
24
18
19
48
1
23
22
19
21
22
21
4
8
19
23
5
21
22
19
9
21
1
23
9
17
24
25
19
9
13
16
1
8
19
7
17
5
20
8
24
11
25
14
18
24
5
6
16
2
21
14
21
4
17
21
21
18
22
2
25
19
20
6
23
6
19
5
16
20
21
21
1
19
5
23
3
22
20
13
8
22
7
11
19
16
24
4
24
11
24
24
8
9
5
20
18
21
19
11
25
14
19
11
20
4
22
19
20
16
20
14
1
11
12
15
24
10
5
16
18
7
24
12
1
9
3
38
26
21
22
11
49
34
25
25
26
14
13
24
22
5
19
2
1
9
15
6
18
20
16
21
10
11
22
15
2
8
10
24
11
17
12
16
22
6
4
2
16
15
26
18
21
18
20
10
6
34
3
8
21
7
46
24
10
24
20
46
23
15
9
14
20
23
16
19
1
21
7
11
2
24
22
18
11
16
23
18
13
9
19
9
24
20
8
5
9
13
15
18
16
3
21
1
22
20
25
12
13
1
18
6
14
16
22
19
18
21
49
24
19
9
8
8
18
11
6
53
25
18
7
24
14
7
2
12
24
19
0
0
7
10
18
2
23
2
23
3
19
2
22
7
21
15
21
25
18
19
13
0
1
14
16
17
3
19
4
19
52
54
2
13
46
21
10
25
18
6
13
25
19
14
13
18
12
21
13
8
19
4
11
20
1
17
20
23
19
20
12
5
19
4
25
15
19
22
18
12
12
19
2
11
10
22
19
15
5
16
22
8
17
7
14
18
23
2
24
14
8
18
21
20
19
25
7
2
26
25
2
21
15
21
11
18
19
24
13
18
20
1
7
17
7
16
21
12
4
2
14
25
1
39
1
19
2
16
19
11
18
23
46
24
21
21
12
5
16
13
11
24
2
25
9
12
2
9
2
11
4
3
26
5
9
24
2
23
21
14
18
9
4
12
20
23
16
7
10
19
1
9
12
20
19
12
21
26
24
7
23
21
22
26
17
21
20
13
19
18
1
19
13
22
17
24
23
3
2
12
23
21
7
23
12
16
36
12
23
7
13
46
8
19
6
12
23
17
18
20
8
19
22
18
7
11
19
8
18
19
21
19
18
25
18
1
24
8
46
9
23
1
19
20
3
18
21
24
10
7
23
21
20
19
22
9
13
2
23
18
9
21
18
11
16
3
20
3
25
5
2
23
23
3
19
26
25
24
4
26
18
2
3
10
13
52
16
13
1
9
23
17
21
3
5
9
13
18
25
17
7
22
7
3
4
7
2
3
19
20
6
19
49
25
21
22
22
18
4
5
6
1
16
24
11
11
6
12
17
46
21
25
18
13
23
1
25
7
14
25
16
2
4
2
19
15
8
24
21
3
22
7
1
17
5
19
17
23
18
21
25
21
18
23
5
48
24
24
2
18
23
1
21
21
3
6
18
22
18
20
20
24
25
2
16
25
13
11
11
9
3
22
16
1
21
11
2
19
6
23
10
10
13
7
26
12
16
24
18
8
20
4
3
1
5
20
16
18
15
2
6
11
22
24
20
24
18
15
19
13
37
11
10
9
2
18
23
25
7
17
7
1
14
16
21
21
16
12
2
3
23
19
2
18
11
20
23
4
20
18
9
9
16
7
17
7
12
1
16
5
23
5
35
9
21
18
7
21
14
2
16
18
21
1
14
2
7
22
16
8
20
19
21
7
25
16
21
23
18
26
21
6
10
34
53
20
23
25
23
6
21
23
14
24
16
18
9
7
13
6
3
23
26
6
19
19
16
19
7
26
25
16
20
6
18
18
22
19
46
21
15
20
37
21
18
8
24
25
5
22
18
16
21
17
12
18
2
11
18
5
14
6
10
7
16
10
17
11
20
18
15
22
22
23
24
21
6
14
21
2
25
5
1
17
23
3
21
16
23
20
22
23
23
18
24
21
10
14
23
16
6
3
21
4
1
21
14
0
5
17
16
5
16
23
11
19
24
48
23
19
4
23
9
1
20
4
18
2
22
19
4
14
21
22
25
21
20
24
12
23
10
5
19
21
13
16
23
24
24
7
12
24
20
18
22
2
18
20
8
14
20
19
24
2
15
22
23
16
13
3
20
20
9
13
2
5
15
18
13
14
3
18
8
25
16
21
8
9
16
17
11
10
7
21
12
21
21
20
19
23
5
1
18
14
25
19
13
9
2
14
22
18
26
20
18
1
22
2
21
22
19
11
17
18
21
16
14
24
19
6
11
13
24
2
25
21
26
22
22
14
20
25
10
22
15
21
1
21
4
5
17
25
21
18
14
20
13
1
18
19
11
21
16
47
24
34
22
18
23
17
2
21
9
6
21
21
53
22
25
22
16
3
21
18
22
21
34
54
25
21
22
21
7
2
24
24
23
19
22
19
22
5
16
48
21
23
19
21
26
1
22
5
14
9
15
16
18
8
24
10
11
10
6
17
18
16
26
5
20
17
19
13
18
2
1
18
6
12
22
23
11
18
6
8
7
15
11
23
11
5
17
11
10
11
24
21
26
11
20
6
17
16
19
6
20
10
20
14
3
17
6
7
34
3
2
10
26
3
17
10
22
24
2
18
23
3
19
15
9
19
7
18
19
5
20
13
48
20
19
9
24
15
34
19
20
16
8
20
16
19
1
18
20
0
2
18
16
11
15
24
11
18
15
12
16
25
20
2
19
52
26
26
17
16
12
5
18
17
2
18
21
16
4
5
15
2
20
26
18
21
23
19
25
24
23
8
18
17
23
7
3
21
13
16
25
25
14
19
19
19
2
22
10
0
46
1
6
9
15
25
19
24
10
22
16
21
13
12
27
23
22
21
16
1
22
20
20
7
16
6
17
19
18
18
11
9
26
2
19
19
1
19
4
2
18
3
1
21
11
6
4
1
21
17
24
3
22
2
10
21
12
16
1
0
13
24
21
20
23
12
26
16
24
15
19
20
3
16
1
2
2
7
26
5
8
19
3
11
18
26
18
22
21
9
0
24
14
20
2
16
5
20
23
15
4
26
1
21
20
7
11
5
14
11
34
20
13
23
10
24
11
18
22
13
12
1
13
20
9
16
10
22
21
2
20
21
13
5
16
13
24
10
16
22
25
17
3
24
21
10
20
16
23
24
5
19
22
4
20
26
1
18
22
18
7
11
15
14
24
24
21
20
19
14
1
6
6
9
18
1
25
5
7
16
7
9
9
20
13
5
3
19
18
15
25
15
26
4
20
18
16
23
3
5
11
21
19
24
21
3
21
14
18
21
7
13
21
25
22
25
2
6
23
20
16
21
25
11
22
7
18
22
16
20
19
17
22
4
18
1
22
24
18
23
22
3
25
24
18
14
24
17
2
13
1
34
1
20
22
22
8
3
7
21
17
13
23
2
15
9
19
6
52
24
48
0
4
18
21
24
1
17
17
7
38
8
25
7
4
18
23
19
20
3
6
9
22
10
24
19
19
17
17
1
21
18
24
8
15
5
16
19
20
13
11
23
15
12
11
11
20
20
46
3
13
22
11
19
22
2
25
20
20
15
24
14
47
9
2
3
2
22
22
17
17
24
13
16
16
21
3
1
22
21
19
17
9
13
15
25
6
22
6
13
21
27
12
16
13
34
20
12
22
8
21
10
23
24
16
20
23
24
10
19
16
14
24
2
18
21
12
10
20
20
3
18
14
3
24
24
23
15
18
16
17
24
20
21
22
22
15
21
1
26
20
11
0
9
22
2
20
23
23
8
24
23
18
18
16
22
20
13
18
19
18
12
22
14
16
10
25
19
24
21
23
4
5
5
10
16
19
7
22
24
13
18
2
14
21
24
15
16
6
16
22
18
14
4
24
21
16
13
17
19
16
20
10
9
17
21
19
26
20
19
7
9
35
19
