latencia [ms]
14
7
11
29
14
9
5
28
2
16
19
31
23
1
2
3
18
4
11
28
10
5
29
17
3
26
10
24
8
26
12
8
9
24
1
13
20
27
8
23
4
8
7
11
2
24
16
25
3
28
2
2
7
25
6
2
19
2
17
11
3
34
4
26
3
4
29
28
8
0
9
29
0
22
13
36
21
13
5
7
32
28
5
4
11
9
2
5
7
3
4
4
2
32
6
3
12
40
4
18
10
28
0
23
26
28
4
33
3
0
22
0
6
11
3
4
16
28
27
2
10
9
24
2
2
4
10
27
3
1
3
4
3
26
1
5
23
27
13
10
28
28
13
35
0
0
7
0
7
10
33
2
7
29
7
2
0
2
16
11
11
39
3
2
30
2
5
30
29
3
7
3
5
4
0
4
27
23
14
22
7
13
5
3
3
8
4
5
6
0
34
0
7
16
7
8
21
16
10
2
7
25
26
12
18
5
3
32
0
23
27
1
8
34
14
26
17
8
10
6
20
2
5
8
10
32
4
28
10
22
2
27
12
25
1
3
27
32
4
28
6
23
3
23
3
30
9
20
7
3
32
2
10
7
32
9
12
24
15
18
12
26
21
1
31
23
10
28
9
9
26
1
11
13
9
8
10
23
7
10
22
5
8
5
28
5
25
26
0
25
1
3
23
23
11
0
2
25
31
0
19
19
9
4
9
5
7
25
15
5
10
6
10
16
18
30
24
32
4
4
6
25
12
1
28
1
34
17
10
3
30
7
14
30
18
8
20
10
21
23
18
24
17
7
2
2
10
28
17
23
11
8
10
18
12
10
2
2
4
3
14
2
17
27
25
10
11
8
9
0
26
12
9
19
14
29
17
30
24
14
8
8
15
5
1
4
34
0
9
8
32
6
9
17
1
33
3
22
4
4
12
8
3
9
15
35
28
24
13
26
0
11
10
24
6
2
16
6
25
1
7
24
13
21
7
11
29
1
12
17
32
32
0
6
7
11
24
30
6
0
11
29
3
4
23
8
37
0
8
21
5
7
4
37
4
11
0
24
6
10
11
9
1
1
26
2
6
28
4
3
31
2
0
18
0
4
24
16
32
3
2
19
7
34
25
10
0
25
4
16
13
6
5
33
21
8
11
8
24
32
12
17
8
23
31
1
6
9
34
22
27
15
24
24
33
5
20
27
7
9
18
0
14
4
5
8
35
1
34
3
1
5
3
7
6
5
16
2
22
12
23
27
6
4
26
22
1
23
25
8
2
4
30
23
6
10
22
17
7
15
29
22
13
3
28
10
28
8
35
10
0
12
1
1
0
9
6
28
8
6
4
8
4
17
20
2
37
2
21
4
25
3
27
19
11
21
16
23
3
4
3
9
1
0
20
26
7
30
1
3
8
4
2
23
28
15
10
28
3
1
26
26
10
29
24
10
7
5
7
7
29
12
2
5
12
21
17
12
27
17
11
6
6
0
31
17
5
22
8
25
31
12
1
12
11
5
10
7
2
26
9
7
8
3
25
1
0
17
16
4
2
5
38
26
29
15
16
28
2
3
5
25
30
0
33
0
2
26
0
10
29
8
9
24
2
19
26
26
20
9
18
8
4
7
24
11
2
29
7
2
30
12
24
21
7
17
22
6
26
7
20
12
26
24
25
9
19
24
14
11
31
9
2
1
10
6
13
22
25
29
1
25
20
2
2
14
22
33
6
23
24
7
27
10
5
8
26
1
23
9
4
1
10
4
5
12
